Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Version
NSRDB,35216,-,-,-,28.65,77.65,5.5,0,5.5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Pressure,Temperature,Wind Speed,GHI,Wind Direction
2002,6,15,6,30,76,2,11,9730,37,0,77,26.400000000000002
2002,6,15,7,30,195,73,10,9730,41,0.1,227,24.700000000000003
2002,6,15,8,30,288,208,10,9740,44,0.1,418,25.200000000000003
2002,6,15,9,30,344,339,9,9740,46,0.1,610,26.400000000000002
2002,6,15,10,30,366,428,10,9730,48,0.1,754,27.900000000000002
2002,6,15,11,30,368,494,10,9720,49,0.2,851,29
2002,6,15,12,30,379,502,10,9710,49,0.2,879,29.6
2002,6,15,13,30,372,487,10,9690,48,0.30000000000000004,839,30
2002,6,15,14,30,346,447,9,9690,48,0.30000000000000004,735,30.400000000000002
2002,6,15,15,30,311,367,9,9680,46,0.30000000000000004,581,30.700000000000003
2002,6,15,16,30,262,236,8,9680,45,0.30000000000000004,395,30.900000000000002
2002,6,15,17,30,160,76,8,9680,43,0.30000000000000004,188,31.200000000000003
2002,6,15,18,30,35,0,8,9690,41,0.2,35,32
2002,6,15,19,30,0,0,7,9700,39,0.2,0,33.7
2002,6,15,20,30,0,0,7,9700,39,0.1,0,35.4
2002,6,15,21,30,0,0,6,9710,38,0.1,0,1.7000000000000002
2002,6,15,22,30,0,0,6,9710,37,0.1,0,5
2002,6,15,23,30,0,0,6,9710,36,0.1,0,8.4
2002,6,16,0,30,0,0,6,9710,35,0.1,0,10.9
2002,6,16,1,30,0,0,7,9710,35,0.1,0,13
2002,6,16,2,30,0,0,9,9710,34,0.2,0,14.3
2002,6,16,3,30,0,0,12,9720,33,0.2,0,15.3
2002,6,16,4,30,0,0,15,9720,33,0.2,0,16.5
2002,6,16,5,30,0,0,17,9730,34,0.2,0,18.1
2002,6,16,6,30,78,6,18,9740,36,0.1,80,20.1
2002,6,16,7,30,204,117,17,9740,40,0.1,255,21.6
2002,6,16,8,30,275,283,16,9740,44,0.1,452,22.1
2002,6,16,9,30,319,403,15,9740,46,0,635,22
2002,6,16,10,30,415,318,14,9730,48,0,703,21.900000000000002
2002,6,16,11,30,368,494,14,9730,50,0,851,23
2002,6,16,12,30,384,502,14,9720,50,0.1,884,25
2002,6,16,13,30,374,487,14,9710,49,0.1,841,26.3
2002,6,16,14,30,347,447,15,9700,47,0.2,736,27.8
2002,6,16,15,30,303,379,15,9700,47,0.2,582,29.400000000000002
2002,6,16,16,30,271,226,15,9700,44,0.2,399,30.5
2002,6,16,17,30,105,0,14,9710,43,0.30000000000000004,105,31.400000000000002
2002,6,16,18,30,41,0,14,9720,41,0.2,41,32.4
2002,6,16,19,30,0,0,14,9730,40,0.1,0,33.800000000000004
2002,6,16,20,30,0,0,14,9740,39,0,0,34
2002,6,16,21,30,0,0,15,9740,38,0,0,19.700000000000003
2002,6,16,22,30,0,0,15,9740,37,0.1,0,18.900000000000002
2002,6,16,23,30,0,0,16,9730,37,0.2,0,19.3
2002,6,17,0,30,0,0,17,9730,36,0.2,0,19.8
2002,6,17,1,30,0,0,17,9730,35,0.2,0,20.400000000000002
2002,6,17,2,30,0,0,17,9730,34,0.2,0,20.400000000000002
2002,6,17,3,30,0,0,18,9730,34,0.2,0,20.200000000000003
2002,6,17,4,30,0,0,18,9730,33,0.1,0,20.1
2002,6,17,5,30,0,0,18,9740,34,0.1,0,19.6
2002,6,17,6,30,83,15,18,9750,37,0.1,87,20.6
2002,6,17,7,30,207,150,18,9760,40,0,272,22.1
2002,6,17,8,30,271,304,19,9760,41,0,461,22.8
2002,6,17,9,30,319,405,19,9770,43,0,637,20.200000000000003
2002,6,17,10,30,357,463,18,9760,43,0,776,18.1
2002,6,17,11,30,379,494,18,9760,44,0,862,18.2
2002,6,17,12,30,385,502,17,9750,44,0,885,20.700000000000003
2002,6,17,13,30,430,261,16,9740,44,0,681,23.900000000000002
2002,6,17,14,30,346,448,15,9740,44,0,736,26.6
2002,6,17,15,30,324,350,14,9730,42,0.1,582,28.3
2002,6,17,16,30,237,52,14,9730,41,0.1,267,28.8
2002,6,17,17,30,99,0,13,9730,40,0.2,99,28.700000000000003
2002,6,17,18,30,21,0,13,9740,38,0.2,21,28.5
2002,6,17,19,30,0,0,14,9750,38,0.1,0,28.6
2002,6,17,20,30,0,0,14,9750,37,0.1,0,28.400000000000002
2002,6,17,21,30,0,0,14,9750,36,0.2,0,28.400000000000002
2002,6,17,22,30,0,0,14,9750,36,0.2,0,28.900000000000002
2002,6,17,23,30,0,0,15,9750,35,0.2,0,29.8
2002,6,18,0,30,0,0,16,9740,34,0.2,0,30.700000000000003
2002,6,18,1,30,0,0,17,9740,33,0.2,0,31.5
2002,6,18,2,30,0,0,18,9740,32,0.2,0,32.1
2002,6,18,3,30,0,0,18,9740,31,0.2,0,32.800000000000004
2002,6,18,4,30,0,0,19,9750,30,0.2,0,33.2
2002,6,18,5,30,0,0,19,9750,30,0.2,0,33.5
2002,6,18,6,30,52,0,17,9760,33,0.2,52,33.7
2002,6,18,7,30,185,60,14,9760,37,0.2,211,34
2002,6,18,8,30,280,289,12,9760,41,0.2,460,33.800000000000004
2002,6,18,9,30,318,405,12,9750,43,0.2,636,33.2
2002,6,18,10,30,357,463,11,9750,45,0.2,776,32.4
2002,6,18,11,30,379,494,11,9730,46,0.2,862,31.6
2002,6,18,12,30,385,502,11,9730,47,0.30000000000000004,885,30.8
2002,6,18,13,30,362,487,11,9710,46,0.30000000000000004,830,29.900000000000002
2002,6,18,14,30,345,448,12,9700,46,0.30000000000000004,736,29.5
2002,6,18,15,30,303,380,12,9700,45,0.30000000000000004,583,29.3
2002,6,18,16,30,249,267,12,9700,43,0.30000000000000004,400,29.400000000000002
2002,6,18,17,30,169,93,12,9700,41,0.30000000000000004,204,29.700000000000003
2002,6,18,18,30,42,0,12,9710,39,0.30000000000000004,42,30.400000000000002
2002,6,18,19,30,0,0,12,9710,38,0.30000000000000004,0,31.200000000000003
2002,6,18,20,30,0,0,13,9720,38,0.30000000000000004,0,31.6
2002,6,18,21,30,0,0,13,9720,37,0.30000000000000004,0,31.700000000000003
2002,6,18,22,30,0,0,13,9720,36,0.30000000000000004,0,31.6
2002,6,18,23,30,0,0,14,9720,36,0.30000000000000004,0,31.3
2002,6,19,0,30,0,0,14,9720,35,0.30000000000000004,0,31
2002,6,19,1,30,0,0,15,9710,34,0.30000000000000004,0,30.5
2002,6,19,2,30,0,0,15,9710,34,0.30000000000000004,0,30.1
2002,6,19,3,30,0,0,16,9720,33,0.30000000000000004,0,29.8
2002,6,19,4,30,0,0,16,9730,32,0.30000000000000004,0,29.400000000000002
2002,6,19,5,30,0,0,17,9730,33,0.30000000000000004,0,29.1
2002,6,19,6,30,69,0,17,9740,35,0.30000000000000004,69,29
2002,6,19,7,30,206,149,17,9750,39,0.30000000000000004,271,29.400000000000002
2002,6,19,8,30,271,303,16,9750,41,0.2,460,30
2002,6,19,9,30,318,405,16,9750,43,0.2,636,30.6
2002,6,19,10,30,366,449,15,9740,45,0.2,772,30.900000000000002
2002,6,19,11,30,456,156,15,9730,46,0.30000000000000004,609,31
2002,6,19,12,30,448,85,15,9720,47,0.30000000000000004,533,30.900000000000002
2002,6,19,13,30,363,445,15,9710,47,0.30000000000000004,790,30.8
2002,6,19,14,30,346,448,14,9700,46,0.4,737,30.5
2002,6,19,15,30,304,380,14,9700,45,0.4,584,30.1
2002,6,19,16,30,250,267,14,9690,44,0.4,401,30
2002,6,19,17,30,172,109,14,9700,42,0.30000000000000004,213,30
2002,6,19,18,30,46,0,14,9700,40,0.30000000000000004,46,29.8
2002,6,19,19,30,0,0,14,9710,39,0.2,0,29.400000000000002
2002,6,19,20,30,0,0,14,9720,38,0.2,0,29.3
2002,6,19,21,30,0,0,14,9720,37,0.2,0,29.3
2002,6,19,22,30,0,0,14,9720,37,0.2,0,29.400000000000002
2002,6,19,23,30,0,0,14,9720,36,0.2,0,29.5
2002,6,20,0,30,0,0,15,9710,35,0.30000000000000004,0,29.6
2002,6,20,1,30,0,0,15,9710,35,0.30000000000000004,0,29.900000000000002
2002,6,20,2,30,0,0,15,9710,34,0.30000000000000004,0,30.1
2002,6,20,3,30,0,0,15,9710,33,0.2,0,30.400000000000002
2002,6,20,4,30,0,0,15,9720,33,0.2,0,30.700000000000003
2002,6,20,5,30,0,0,16,9730,33,0.2,0,31
2002,6,20,6,30,87,20,16,9740,36,0.2,92,31.6
2002,6,20,7,30,205,149,16,9740,38,0.2,270,32.300000000000004
2002,6,20,8,30,270,303,16,9750,41,0.2,459,32.4
2002,6,20,9,30,318,404,16,9740,43,0.2,635,32
2002,6,20,10,30,356,463,15,9730,45,0.2,775,31.200000000000003
2002,6,20,11,30,379,494,15,9720,46,0.2,862,30.3
2002,6,20,12,30,385,502,15,9710,46,0.30000000000000004,885,29.700000000000003
2002,6,20,13,30,374,487,14,9700,46,0.30000000000000004,842,29.3
2002,6,20,14,30,346,448,14,9690,45,0.4,737,29.200000000000003
2002,6,20,15,30,303,380,14,9680,44,0.4,584,29.200000000000003
2002,6,20,16,30,250,268,14,9680,43,0.4,402,29.3
2002,6,20,17,30,172,102,14,9690,41,0.4,210,29.200000000000003
2002,6,20,18,30,52,0,14,9700,39,0.4,52,29.1
2002,6,20,19,30,0,0,15,9700,38,0.30000000000000004,0,28.400000000000002
2002,6,20,20,30,0,0,15,9710,37,0.30000000000000004,0,27.700000000000003
2002,6,20,21,30,0,0,16,9710,36,0.30000000000000004,0,26.900000000000002
2002,6,20,22,30,0,0,17,9710,35,0.30000000000000004,0,26.400000000000002
2002,6,20,23,30,0,0,18,9710,35,0.30000000000000004,0,26.200000000000003
2002,6,21,0,30,0,0,19,9700,34,0.30000000000000004,0,26.3
2002,6,21,1,30,0,0,20,9700,33,0.30000000000000004,0,26.6
2002,6,21,2,30,0,0,21,9700,32,0.30000000000000004,0,27.1
2002,6,21,3,30,0,0,21,9710,32,0.30000000000000004,0,27.700000000000003
2002,6,21,4,30,0,0,22,9710,32,0.30000000000000004,0,28.3
2002,6,21,5,30,0,0,22,9720,32,0.30000000000000004,0,28.8
2002,6,21,6,30,85,12,22,9730,34,0.30000000000000004,88,29.3
2002,6,21,7,30,206,148,21,9730,37,0.30000000000000004,270,29.8
2002,6,21,8,30,286,127,21,9730,40,0.2,365,30
2002,6,21,9,30,362,285,20,9730,41,0.2,585,29.900000000000002
2002,6,21,10,30,356,462,19,9720,43,0.2,774,29.700000000000003
2002,6,21,11,30,378,494,17,9720,44,0.30000000000000004,861,29.6
2002,6,21,12,30,385,502,15,9710,45,0.30000000000000004,885,29.6
2002,6,21,13,30,374,487,15,9700,45,0.4,842,29.6
2002,6,21,14,30,347,448,14,9690,45,0.4,738,29.700000000000003
2002,6,21,15,30,303,381,13,9680,44,0.4,585,29.8
2002,6,21,16,30,250,268,12,9680,42,0.4,402,30
2002,6,21,17,30,173,103,11,9680,41,0.4,211,30.1
2002,6,21,18,30,42,0,12,9690,39,0.30000000000000004,42,30.1
2002,6,21,19,30,0,0,12,9700,38,0.30000000000000004,0,29.8
2002,6,21,20,30,0,0,13,9700,37,0.2,0,29.400000000000002
2002,6,21,21,30,0,0,14,9700,36,0.2,0,29
2002,6,21,22,30,0,0,14,9700,35,0.2,0,28.6
2002,6,21,23,30,0,0,15,9690,35,0.2,0,28.1
2002,6,22,0,30,0,0,15,9690,34,0.2,0,27.5
2002,6,22,1,30,0,0,15,9680,34,0.2,0,27
2002,6,22,2,30,0,0,15,9680,33,0.2,0,26.400000000000002
2002,6,22,3,30,0,0,15,9690,33,0.2,0,25.8
2002,6,22,4,30,0,0,16,9700,32,0.2,0,25.5
2002,6,22,5,30,0,0,16,9710,33,0.2,0,25.8
2002,6,22,6,30,40,0,16,9710,36,0.2,40,26.5
2002,6,22,7,30,198,164,16,9720,40,0.2,269,27.900000000000002
2002,6,22,8,30,270,302,16,9720,43,0.2,458,28.8
2002,6,22,9,30,318,404,16,9720,45,0.2,634,29.400000000000002
2002,6,22,10,30,356,462,15,9710,47,0.30000000000000004,774,29.700000000000003
2002,6,22,11,30,378,494,15,9700,48,0.30000000000000004,861,29.900000000000002
2002,6,22,12,30,386,501,15,9680,48,0.4,885,30.1
2002,6,22,13,30,374,487,14,9670,48,0.4,842,30.200000000000003
2002,6,22,14,30,347,448,14,9660,47,0.4,738,30.400000000000002
2002,6,22,15,30,303,381,14,9660,46,0.4,585,30.6
2002,6,22,16,30,251,268,14,9660,45,0.4,403,30.700000000000003
2002,6,22,17,30,172,96,13,9670,44,0.4,208,30.6
2002,6,22,18,30,45,0,13,9680,42,0.30000000000000004,45,30.3
2002,6,22,19,30,0,0,13,9680,40,0.2,0,29.6
2002,6,22,20,30,0,0,13,9690,40,0.2,0,28.5
2002,6,22,21,30,0,0,13,9700,39,0.1,0,26.400000000000002
2002,6,22,22,30,0,0,14,9700,38,0.1,0,23.1
2002,6,22,23,30,0,0,14,9700,37,0.1,0,19.5
2002,6,23,0,30,0,0,14,9690,37,0.1,0,17.3
2002,6,23,1,30,0,0,14,9690,36,0.2,0,16.2
2002,6,23,2,30,0,0,14,9690,36,0.2,0,16.400000000000002
2002,6,23,3,30,0,0,15,9700,35,0.2,0,17.2
2002,6,23,4,30,0,0,15,9710,35,0.2,0,18
2002,6,23,5,30,0,0,16,9720,35,0.1,0,18.1
2002,6,23,6,30,91,47,16,9730,38,0.1,102,16.3
2002,6,23,7,30,207,190,15,9730,41,0,289,11.8
2002,6,23,8,30,286,316,15,9740,44,0,481,7.300000000000001
2002,6,23,9,30,337,405,15,9730,45,0.1,654,5.5
2002,6,23,10,30,369,462,16,9730,45,0.1,787,5.5
2002,6,23,11,30,387,493,16,9720,45,0.2,868,6.4
2002,6,23,12,30,391,500,17,9720,45,0.2,890,7.7
2002,6,23,13,30,383,486,18,9710,44,0.30000000000000004,850,9
2002,6,23,14,30,362,448,18,9710,43,0.30000000000000004,753,10.100000000000001
2002,6,23,15,30,325,383,20,9700,42,0.30000000000000004,608,11.200000000000001
2002,6,23,16,30,267,284,21,9710,40,0.4,428,12.3
2002,6,23,17,30,179,148,20,9710,38,0.4,234,13.100000000000001
2002,6,23,18,30,53,18,20,9720,37,0.4,56,13.600000000000001
2002,6,23,19,30,0,0,20,9720,36,0.4,0,13.9
2002,6,23,20,30,0,0,20,9730,36,0.4,0,14.200000000000001
2002,6,23,21,30,0,0,20,9740,35,0.4,0,14.4
2002,6,23,22,30,0,0,20,9740,35,0.4,0,14.600000000000001
2002,6,23,23,30,0,0,21,9740,34,0.30000000000000004,0,14.8
2002,6,24,0,30,0,0,21,9730,34,0.30000000000000004,0,14.8
2002,6,24,1,30,0,0,21,9730,34,0.30000000000000004,0,14.5
2002,6,24,2,30,0,0,21,9730,33,0.30000000000000004,0,13.600000000000001
2002,6,24,3,30,0,0,21,9730,33,0.30000000000000004,0,12.600000000000001
2002,6,24,4,30,0,0,21,9740,32,0.30000000000000004,0,11.8
2002,6,24,5,30,0,0,21,9740,32,0.30000000000000004,0,11.600000000000001
2002,6,24,6,30,81,8,21,9750,33,0.4,83,11.700000000000001
2002,6,24,7,30,201,112,20,9750,35,0.4,249,12.200000000000001
2002,6,24,8,30,242,48,18,9760,38,0.4,272,12.700000000000001
2002,6,24,9,30,376,299,17,9760,40,0.4,610,13.200000000000001
2002,6,24,10,30,267,19,17,9760,43,0.4,285,13.700000000000001
2002,6,24,11,30,140,0,16,9750,44,0.30000000000000004,140,14.100000000000001
2002,6,24,12,30,145,1,16,9750,45,0.30000000000000004,146,14.5
2002,6,24,13,30,324,25,16,9730,46,0.2,349,15
2002,6,24,14,30,287,10,16,9720,46,0.1,296,15.200000000000001
2002,6,24,15,30,301,20,16,9720,45,0.1,316,15.3
2002,6,24,16,30,238,18,16,9720,43,0,249,15.100000000000001
2002,6,24,17,30,121,1,16,9720,41,0,122,13.700000000000001
2002,6,24,18,30,18,0,16,9720,40,0.1,18,12.8
2002,6,24,19,30,0,0,16,9730,39,0.1,0,13.100000000000001
2002,6,24,20,30,0,0,16,9740,38,0.1,0,13
2002,6,24,21,30,0,0,16,9750,38,0.2,0,12.9
2002,6,24,22,30,0,0,16,9750,37,0.2,0,12.8
2002,6,24,23,30,0,0,16,9750,36,0.2,0,12.8
2002,6,25,0,30,0,0,16,9750,35,0.2,0,12.8
2002,6,25,1,30,0,0,16,9740,35,0.2,0,12.700000000000001
2002,6,25,2,30,0,0,16,9740,34,0.2,0,12.600000000000001
2002,6,25,3,30,0,0,16,9740,34,0.30000000000000004,0,12.4
2002,6,25,4,30,0,0,16,9740,33,0.30000000000000004,0,12.200000000000001
2002,6,25,5,30,0,0,16,9750,34,0.30000000000000004,0,12
2002,6,25,6,30,89,27,16,9750,36,0.30000000000000004,95,12
2002,6,25,7,30,204,146,16,9760,38,0.4,267,12.200000000000001
2002,6,25,8,30,269,301,17,9760,40,0.4,455,12.700000000000001
2002,6,25,9,30,335,402,17,9760,42,0.30000000000000004,649,13
2002,6,25,10,30,368,458,18,9760,42,0.30000000000000004,781,13.200000000000001
2002,6,25,11,30,385,489,19,9750,42,0.30000000000000004,862,13.200000000000001
2002,6,25,12,30,389,497,19,9750,42,0.2,884,13
2002,6,25,13,30,381,483,18,9740,42,0.2,845,12.200000000000001
2002,6,25,14,30,377,76,18,9730,42,0.1,444,11.4
2002,6,25,15,30,326,352,17,9730,42,0.1,587,10.3
2002,6,25,16,30,252,269,17,9730,40,0.1,405,9.1
2002,6,25,17,30,176,113,16,9730,39,0.1,218,9
2002,6,25,18,30,51,0,17,9740,38,0.1,51,9.8
2002,6,25,19,30,0,0,17,9750,37,0.2,0,10.600000000000001
2002,6,25,20,30,0,0,17,9760,37,0.30000000000000004,0,11.5
2002,6,25,21,30,0,0,18,9760,36,0.30000000000000004,0,12.5
2002,6,25,22,30,0,0,18,9760,36,0.4,0,13.100000000000001
2002,6,25,23,30,0,0,18,9760,35,0.4,0,13.5
2002,6,26,0,30,0,0,18,9750,35,0.4,0,13.5
2002,6,26,1,30,0,0,18,9750,34,0.30000000000000004,0,13.100000000000001
2002,6,26,2,30,0,0,18,9750,34,0.30000000000000004,0,12.3
2002,6,26,3,30,0,0,18,9750,33,0.30000000000000004,0,11.600000000000001
2002,6,26,4,30,0,0,18,9750,33,0.30000000000000004,0,11
2002,6,26,5,30,0,0,18,9760,33,0.30000000000000004,0,10.8
2002,6,26,6,30,40,0,18,9770,34,0.4,40,11.200000000000001
2002,6,26,7,30,129,0,18,9770,35,0.4,129,11.700000000000001
2002,6,26,8,30,281,147,19,9780,36,0.4,372,11.9
2002,6,26,9,30,346,349,19,9780,37,0.4,618,11.9
2002,6,26,10,30,412,323,18,9770,38,0.4,704,11.600000000000001
2002,6,26,11,30,384,487,17,9760,41,0.4,860,11.200000000000001
2002,6,26,12,30,339,493,17,9750,43,0.30000000000000004,830,10.700000000000001
2002,6,26,13,30,381,482,17,9740,43,0.30000000000000004,845,10.200000000000001
2002,6,26,14,30,354,425,17,9730,43,0.30000000000000004,726,9.8
2002,6,26,15,30,312,342,16,9720,42,0.30000000000000004,566,9.5
2002,6,26,16,30,251,270,16,9730,40,0.4,405,9.3
2002,6,26,17,30,175,114,16,9740,39,0.4,218,9.5
2002,6,26,18,30,52,0,16,9750,38,0.4,52,10
2002,6,26,19,30,0,0,16,9760,37,0.4,0,10.8
2002,6,26,20,30,0,0,16,9760,36,0.4,0,11.600000000000001
2002,6,26,21,30,0,0,16,9760,36,0.4,0,12.3
2002,6,26,22,30,0,0,17,9770,35,0.4,0,12.600000000000001
2002,6,26,23,30,0,0,17,9760,34,0.4,0,12.600000000000001
2002,6,27,0,30,0,0,17,9760,33,0.4,0,12.4
2002,6,27,1,30,0,0,18,9760,33,0.4,0,12
2002,6,27,2,30,0,0,18,9760,32,0.4,0,11.600000000000001
2002,6,27,3,30,0,0,19,9760,31,0.4,0,11.3
2002,6,27,4,30,0,0,19,9770,31,0.4,0,11
2002,6,27,5,30,0,0,19,9780,31,0.4,0,11
2002,6,27,6,30,61,0,19,9790,32,0.4,61,11
2002,6,27,7,30,192,104,19,9790,34,0.4,237,10.9
2002,6,27,8,30,262,26,19,9790,36,0.4,279,10.700000000000001
2002,6,27,9,30,344,29,19,9790,38,0.4,367,10.700000000000001
2002,6,27,10,30,421,88,19,9780,39,0.4,501,10.8
2002,6,27,11,30,291,7,19,9770,40,0.4,298,11
2002,6,27,12,30,410,32,19,9760,41,0.4,442,11.3
2002,6,27,13,30,386,45,20,9760,41,0.4,430,11.600000000000001
2002,6,27,14,30,418,213,19,9750,40,0.30000000000000004,605,11.5
2002,6,27,15,30,355,215,20,9740,39,0.30000000000000004,515,11.4
2002,6,27,16,30,253,259,20,9750,38,0.30000000000000004,401,11.4
2002,6,27,17,30,174,99,20,9760,36,0.30000000000000004,211,11.700000000000001
2002,6,27,18,30,54,2,20,9760,35,0.2,55,12.100000000000001
2002,6,27,19,30,0,0,20,9770,34,0.2,0,12.600000000000001
2002,6,27,20,30,0,0,20,9780,34,0.2,0,13.200000000000001
2002,6,27,21,30,0,0,20,9780,33,0.2,0,13.600000000000001
2002,6,27,22,30,0,0,21,9780,33,0.2,0,14
2002,6,27,23,30,0,0,21,9780,32,0.2,0,13.9
2002,6,28,0,30,0,0,21,9770,32,0.2,0,13.4
2002,6,28,1,30,0,0,21,9770,31,0.2,0,12.8
2002,6,28,2,30,0,0,21,9770,31,0.2,0,12.100000000000001
2002,6,28,3,30,0,0,21,9770,31,0.2,0,11.4
2002,6,28,4,30,0,0,21,9770,30,0.2,0,10.9
2002,6,28,5,30,0,0,21,9780,31,0.2,0,10.5
2002,6,28,6,30,72,2,21,9790,33,0.2,73,10.5
2002,6,28,7,30,202,143,21,9790,34,0.2,263,10.3
2002,6,28,8,30,269,299,20,9790,36,0.2,453,10.200000000000001
2002,6,28,9,30,333,398,20,9790,39,0.2,643,9.9
2002,6,28,10,30,361,434,19,9780,41,0.2,752,9.600000000000001
2002,6,28,11,30,388,409,19,9770,42,0.2,787,9.4
2002,6,28,12,30,344,482,19,9760,43,0.2,824,9.200000000000001
2002,6,28,13,30,357,463,19,9750,43,0.2,802,8.8
2002,6,28,14,30,405,206,19,9740,42,0.1,586,8.6
2002,6,28,15,30,193,13,19,9740,41,0.1,203,8.5
2002,6,28,16,30,255,79,19,9740,39,0.1,301,9.1
2002,6,28,17,30,176,114,19,9740,38,0.1,219,10.700000000000001
2002,6,28,18,30,50,0,19,9750,37,0.1,50,13.4
2002,6,28,19,30,0,0,20,9760,36,0.2,0,15.200000000000001
2002,6,28,20,30,0,0,21,9770,35,0.2,0,15.600000000000001
2002,6,28,21,30,0,0,22,9770,34,0.2,0,15.600000000000001
2002,6,28,22,30,0,0,22,9770,33,0.2,0,15.600000000000001
2002,6,28,23,30,0,0,22,9770,33,0.2,0,15.5
2002,6,29,0,30,0,0,22,9760,32,0.2,0,15.4
2002,6,29,1,30,0,0,22,9760,32,0.2,0,14.9
2002,6,29,2,30,0,0,22,9750,31,0.1,0,14.3
2002,6,29,3,30,0,0,22,9750,31,0.1,0,13.4
2002,6,29,4,30,0,0,22,9760,31,0.1,0,12.4
2002,6,29,5,30,0,0,22,9770,31,0.1,0,11.600000000000001
2002,6,29,6,30,46,0,22,9770,32,0.2,46,11.200000000000001
2002,6,29,7,30,141,2,22,9780,34,0.2,142,11.100000000000001
2002,6,29,8,30,232,13,21,9770,36,0.2,240,10.9
2002,6,29,9,30,330,25,21,9770,38,0.2,350,10.4
2002,6,29,10,30,367,52,20,9760,39,0.2,414,10.3
2002,6,29,11,30,384,487,21,9750,39,0.2,858,10.700000000000001
2002,6,29,12,30,388,495,21,9740,39,0.1,881,11.700000000000001
2002,6,29,13,30,380,481,21,9740,37,0.1,843,13.200000000000001
2002,6,29,14,30,406,299,21,9740,36,0.1,668,15.100000000000001
2002,6,29,15,30,341,328,22,9740,35,0.1,585,18.1
2002,6,29,16,30,221,29,22,9740,34,0.1,238,20.200000000000003
2002,6,29,17,30,70,0,22,9740,34,0.1,70,21
2002,6,29,18,30,34,0,23,9750,33,0.1,34,20.6
2002,6,29,19,30,0,0,23,9760,32,0.1,0,20.1
2002,6,29,20,30,0,0,23,9760,32,0.1,0,19.400000000000002
2002,6,29,21,30,0,0,24,9760,31,0.1,0,19
2002,6,29,22,30,0,0,24,9760,31,0.1,0,18.8
2002,6,29,23,30,0,0,24,9750,31,0.1,0,18.8
2002,6,30,0,30,0,0,24,9740,30,0.1,0,18.6
2002,6,30,1,30,0,0,24,9730,30,0.1,0,17.8
2002,6,30,2,30,0,0,24,9730,30,0,0,18.3
2002,6,30,3,30,0,0,24,9730,29,0,0,20.200000000000003
2002,6,30,4,30,0,0,24,9730,29,0,0,23
2002,6,30,5,30,0,0,24,9740,30,0,0,26.200000000000003
2002,6,30,6,30,85,23,24,9740,32,0,90,29.5
2002,6,30,7,30,201,143,23,9750,34,0,262,31.5
2002,6,30,8,30,276,284,24,9750,35,0,451,32.1
2002,6,30,9,30,356,49,24,9750,35,0,395,32.7
2002,6,30,10,30,433,137,24,9740,36,0,557,33.2
2002,6,30,11,30,467,271,24,9740,36,0,731,33.9
2002,6,30,12,30,419,59,24,9730,37,0,478,34.300000000000004
2002,6,30,13,30,408,60,24,9720,36,0,466,33.9
2002,6,30,14,30,193,4,24,9720,36,0,197,33.9
2002,6,30,15,30,190,12,23,9720,36,0,199,33.800000000000004
2002,6,30,16,30,275,231,23,9720,36,0,407,34.1
2002,6,30,17,30,158,52,23,9720,35,0,178,6.9
2002,6,30,18,30,25,0,25,9720,34,0,25,13.4
2002,6,30,19,30,0,0,23,9730,33,0,0,14.4
2002,6,30,20,30,0,0,24,9730,33,0.1,0,15.4
2002,6,30,21,30,0,0,22,9740,32,0.1,0,16.5
2002,6,30,22,30,0,0,23,9730,32,0.1,0,17.8
2002,6,30,23,30,0,0,22,9730,31,0.1,0,19.200000000000003
2010,7,1,0,30,0,0,22,9720,31,0.2,0,20.700000000000003
2010,7,1,1,30,0,0,22,9710,31,0.2,0,22.200000000000003
2010,7,1,2,30,0,0,22,9710,30,0.1,0,23.700000000000003
2010,7,1,3,30,0,0,23,9710,30,0.1,0,24.8
2010,7,1,4,30,0,0,23,9720,30,0.1,0,25.6
2010,7,1,5,30,0,0,24,9720,32,0.30000000000000004,0,9.600000000000001
2010,7,1,6,30,70,1,24,9730,33,0.30000000000000004,71,9.9
2010,7,1,7,30,189,146,24,9740,34,0.30000000000000004,251,10.4
2010,7,1,8,30,279,142,24,9740,36,0.30000000000000004,366,10.700000000000001
2010,7,1,9,30,351,197,24,9740,38,0.30000000000000004,504,11
2010,7,1,10,30,405,94,24,9740,39,0.2,490,10.9
2010,7,1,11,30,352,64,23,9740,40,0.1,415,10.4
2010,7,1,12,30,349,490,23,9730,40,0.1,837,9.5
2010,7,1,13,30,301,601,23,9720,40,0.1,879,8.700000000000001
2010,7,1,14,30,272,565,23,9720,40,0.2,767,8.200000000000001
2010,7,1,15,30,245,504,22,9720,39,0.2,619,8.3
2010,7,1,16,30,218,370,22,9710,38,0.30000000000000004,430,8.8
2010,7,1,17,30,160,229,22,9720,37,0.30000000000000004,246,9.3
2010,7,1,18,30,48,0,21,9720,36,0.30000000000000004,48,10.100000000000001
2010,7,1,19,30,0,0,21,9730,35,0.30000000000000004,0,11.100000000000001
2010,7,1,20,30,0,0,21,9740,35,0.30000000000000004,0,12.100000000000001
2010,7,1,21,30,0,0,21,9740,34,0.30000000000000004,0,13.200000000000001
